user_id,age,gender,travel_preferences,destination,duration,purpose,user_budget,actual_expenses,current_location_latitude,current_location_longitude,destination_latitude,destination_longitude,distance,current_cost_of_living_index,destination_cost_of_living_index,accommodation_type,accommodation_cost_per_night,transportation_mode,transportation_cost,daily_meal_expenses,average_restaurant_prices,planned_activities,weather_data,local_events
899,77,Male,cultural,Meghalaya,26,business,₹1000,13213.38,34.590226,16.9124981,16.37801,79.4347,235398,983,763,hotel,₹2000,car,₹100,648.37,390.14,shopping,cloudy,music festival
900,20,Male,adventure,Punjab,29,business,₹1000,44736.19,10.731078,121.532286,35.056459,96.6301,438958,305,869,hotel,₹1000,car,₹1000,588.67,1961.22,shopping,sunny,music festival
901,61,Female,relaxation,Maharashtra,12,family,₹35000,40757.8,25.974184,101.0978724,30.702267,70.321,937319,622,476,hostel,₹1000,train,₹1000,369.14,5173.02,sightseeing,sunny,art exhibition
902,53,Male,relaxation,Telangana,19,business,₹100,46925.53,26.422315,42.9934449,28.375919,73.1113,701415,390,541,hostel,₹100,car,₹5000,779.92,2972.12,sightseeing,sunny,music festival
903,53,Male,cultural,Gujarat,13,vacation,"",13607.81,22.207428,114.150348,17.811911,79.5056,818590,436,242,hostel,₹500,train,₹2000,162.81,7520.6,shopping,sunny,art exhibition
904,39,Female,cultural,Telangana,13,vacation,₹500,24531.8,27.735473,101.564635,32.586366,84.0531,448049,527,456,hostel,₹2000,car,₹500,883.49,4881.98,education,rainy,sports event
905,39,Male,cultural,Madhya Pradesh,25,vacation,₹35000,46246.92,8.786646,106.27124,16.94764,86.3968,1456003,222,132,vacation rental,₹2000,train,₹500,51.4,9061.46,hiking,sunny,music festival
906,73,Female,adventure,Mizoram,16,business,₹1000,41109.95,10.343047,171.596443,8.537882,79.6898,1337025,202,459,vacation rental,₹100,car,₹5000,852.47,5703.69,vacation,sunny,sports event
907,45,Female,adventure,Himachal Pradesh,26,business,₹1000,47505.59,36.285932,-72.2867105,33.997595,86.0274,906443,789,209,hotel,₹100,train,₹500,1.55,3186.03,vacation,rainy,sports event
908,51,Male,adventure,Odisha,17,vacation,₹35000,14895.0,26.6573,-81.734942,30.826391,77.5513,1274836,967,227,vacation rental,₹2000,train,₹5000,687.34,9896.26,education,rainy,art exhibition
909,57,Female,relaxation,Chhattisgarh,29,vacation,₹2000,44973.08,20.668991,110.496593,13.794806,71.5968,1201188,319,977,hostel,₹1000,plane,₹5000,322.17,2855.84,shopping,cloudy,sports event
910,30,Male,cultural,Mizoram,24,vacation,₹35000,22189.64,26.789218,-2.2508745,34.559721,96.6213,1457746,590,626,hostel,₹100,car,₹1000,816.31,4127.52,vacation,rainy,art exhibition
911,43,Female,adventure,Jharkhand,30,business,₹35000,22127.35,13.0589,114.6702778,24.79,87.0425,764705,676,831,hotel,₹1000,car,₹100,751.53,9760.19,shopping,sunny,art exhibition
912,25,Female,adventure,Telangana,20,family,₹50000,32803.86,10.748622,112.305145,18.105848,91.9993,79481,226,982,hostel,₹100,plane,₹2000,290.6,3613.03,vacation,cloudy,music festival
913,30,Female,cultural,Maharashtra,2,vacation,₹500,12473.96,22.673545,112.274168,33.12509,86.5434,819785,971,632,hostel,₹1000,plane,₹1000,990.82,4217.69,hiking,rainy,art exhibition
914,85,Male,adventure,Haryana,8,vacation,₹15000,35733.29,31.282458,44.2868976,22.598503,78.1376,19863,272,493,hotel,₹500,train,₹1000,497.92,7820.47,vacation,sunny,music festival
915,28,Female,cultural,Arunachal Pradesh,13,business,₹100,31620.27,8.546144,-14.1001326,21.38185,88.5389,309811,17,872,hotel,₹100,train,₹2000,746.95,9388.94,sightseeing,cloudy,sports event
916,20,Agender,relaxation,Tamil Nadu,14,business,₹2000,3439.99,23.995508,115.1859517,19.180017,79.2937,920481,352,725,hostel,₹1000,car,₹1000,913.83,6419.47,shopping,rainy,art exhibition
917,59,Female,cultural,Telangana,6,business,₹15000,19954.41,15.495208,44.5128424,18.731813,97.2471,410897,908,785,vacation rental,₹2000,car,₹5000,764.56,9784.57,vacation,sunny,sports event
918,51,Female,adventure,Assam,8,vacation,₹2000,30741.4,19.676096,-4.1020654,11.717602,92.3606,1084352,540,451,hotel,₹500,car,₹500,763.94,765.21,vacation,cloudy,music festival
919,84,Male,cultural,Kerala,1,vacation,₹500,32132.15,15.136408,111.464,29.124279,68.974,1047917,300,340,vacation rental,₹100,train,₹500,160.37,2065.24,shopping,sunny,art exhibition
920,18,Polygender,relaxation,Assam,3,business,₹5000,9253.0,15.610792,116.783833,31.968164,72.7914,1178078,500,953,hostel,₹100,car,₹1000,99.44,9514.13,vacation,cloudy,art exhibition
921,33,Female,cultural,Odisha,13,family,"",37036.69,33.611735,99.2267999,10.649663,94.3503,1093512,86,775,vacation rental,₹1000,plane,₹100,506.52,8946.23,hiking,rainy,sports event
922,43,Female,cultural,Meghalaya,11,family,₹10000,17342.59,24.700787,-80.5827272,19.962615,94.2043,142099,592,550,vacation rental,₹100,train,₹5000,564.84,5042.01,sightseeing,sunny,sports event
923,33,Female,adventure,Andhra Pradesh,8,family,₹35000,42215.23,8.398373,139.8800727,14.19438,97.141,803399,902,809,vacation rental,₹100,car,₹2000,531.2,5960.2,shopping,cloudy,art exhibition
924,54,Male,cultural,Rajasthan,23,vacation,₹100,31733.34,10.039098,121.1190338,32.069427,75.6226,947487,137,66,vacation rental,₹2000,car,₹1000,897.25,1184.8,hiking,cloudy,art exhibition
925,51,Male,cultural,Himachal Pradesh,14,business,₹5000,11276.66,17.33735,10.1367166,26.722261,76.574,1387858,311,46,hotel,₹500,car,₹1000,179.22,5501.91,sightseeing,rainy,art exhibition
926,40,Male,relaxation,Manipur,13,vacation,₹5000,26879.86,36.810077,-8.6888467,27.476044,84.1533,616096,41,265,hostel,₹100,plane,₹1000,768.83,1645.91,vacation,rainy,music festival
927,23,Female,adventure,Arunachal Pradesh,14,family,₹500,5462.52,18.072618,-35.5876697,17.455732,80.684,709022,940,601,vacation rental,₹100,plane,₹5000,545.97,3798.63,shopping,sunny,music festival
928,49,Female,adventure,Kerala,2,vacation,₹2000,30200.68,16.305124,19.491356,32.713223,77.0726,1064989,712,828,vacation rental,₹1000,car,₹5000,797.21,6289.98,shopping,sunny,music festival
929,47,Male,cultural,Odisha,5,vacation,₹2000,25106.57,34.728968,-106.6611689,27.017477,75.5031,315495,93,490,hotel,₹1000,plane,₹5000,263.05,7013.86,sightseeing,cloudy,sports event
930,47,Female,relaxation,Telangana,13,vacation,₹35000,23263.64,20.681303,120.477813,13.291236,82.0115,986114,986,685,vacation rental,₹2000,train,₹500,490.67,8179.76,sightseeing,sunny,sports event
931,19,Female,cultural,Gujarat,20,business,₹100,44244.59,16.534334,15.7509093,30.068847,96.3946,154348,57,706,hotel,₹1000,train,₹2000,529.39,4949.0,hiking,cloudy,sports event
932,65,Bigender,cultural,Telangana,20,business,₹35000,2314.39,24.822284,121.094913,17.890095,87.8872,1429117,226,672,hotel,₹100,plane,₹500,642.67,6466.6,shopping,rainy,sports event
933,50,Female,adventure,Meghalaya,9,family,₹1000,18877.19,14.372633,-82.1604849,19.944858,86.9433,665761,534,78,hostel,₹1000,train,₹2000,174.31,5514.55,education,sunny,art exhibition
934,40,Male,cultural,Goa,11,family,₹10000,12913.85,22.448808,117.032171,17.313914,86.7817,434157,13,628,hotel,₹500,plane,₹2000,195.69,8382.64,education,rainy,sports event
935,79,Female,cultural,Sikkim,28,business,₹1000,42125.22,32.477614,100.5191452,10.894026,97.1624,635321,388,925,vacation rental,₹2000,car,₹500,229.55,4023.29,shopping,rainy,music festival
936,65,Male,adventure,Punjab,3,business,₹25000,40514.73,32.635022,2.8830762,9.518202,86.8812,604327,99,398,hostel,₹500,car,₹1000,172.24,355.83,vacation,cloudy,art exhibition
937,83,Male,adventure,Assam,8,business,"",21825.94,15.050706,121.0394028,33.232696,79.2777,1202259,257,833,hostel,₹2000,plane,₹500,122.81,8256.4,vacation,cloudy,art exhibition
938,28,Male,cultural,Bihar,20,family,₹1000,45006.16,28.299801,16.5289486,26.710515,91.8103,248317,833,497,hostel,₹500,plane,₹5000,263.59,6123.12,hiking,sunny,art exhibition
939,81,Female,adventure,Rajasthan,3,vacation,"",42875.88,32.510952,120.9495257,14.826801,95.6547,887511,690,61,hotel,₹500,car,₹2000,814.76,1314.12,hiking,rainy,art exhibition
940,83,Bigender,relaxation,Andhra Pradesh,10,family,₹15000,11722.61,11.875051,49.9843941,24.310839,73.1269,202316,458,664,hotel,₹500,car,₹1000,808.84,8258.8,vacation,cloudy,music festival
941,76,Female,relaxation,Manipur,29,vacation,₹50000,48821.13,22.079916,-102.9838564,36.899948,71.4077,10670,495,926,vacation rental,₹500,train,₹100,479.84,4384.22,vacation,sunny,sports event
942,69,Female,relaxation,Chhattisgarh,16,family,₹15000,8976.29,10.878077,102.2575235,21.978296,80.8975,515021,423,575,hotel,₹1000,plane,₹5000,329.69,3943.14,hiking,cloudy,sports event
943,61,Male,cultural,Uttar Pradesh,7,family,₹35000,36801.82,30.341827,10.5239867,26.234317,93.8826,1021170,867,934,hotel,₹100,train,₹5000,993.57,4608.59,education,sunny,sports event
944,37,Polygender,cultural,Jharkhand,6,business,₹10000,1542.83,14.112352,107.0480378,13.023332,96.7786,108017,310,825,hotel,₹500,train,₹500,246.22,3324.16,shopping,cloudy,music festival
945,37,Female,relaxation,Rajasthan,12,family,₹2000,13773.5,33.990837,-99.0806088,18.668338,89.8816,555099,481,26,hostel,₹2000,plane,₹5000,515.91,7229.0,sightseeing,sunny,music festival
946,58,Female,relaxation,Uttar Pradesh,22,business,₹35000,25804.22,12.819934,106.720976,18.235768,77.5872,836083,762,716,hotel,₹1000,train,₹500,649.38,6184.16,hiking,rainy,art exhibition
947,74,Male,adventure,Mizoram,7,business,₹25000,28628.21,22.913179,-2.7383235,26.801923,90.69,660473,13,914,hostel,₹500,car,₹100,508.21,3120.1,education,sunny,sports event
948,61,Male,relaxation,Odisha,7,business,"",39052.92,26.530006,-71.2883704,12.900584,76.0666,582029,299,644,hostel,₹1000,plane,₹1000,224.45,9602.91,hiking,sunny,sports event
949,51,Female,cultural,Bihar,23,business,₹10000,12168.12,10.053082,18.0684457,13.04432,92.8072,126107,964,377,hotel,₹100,plane,₹2000,691.89,7907.9,shopping,cloudy,sports event
950,31,Male,adventure,Madhya Pradesh,30,vacation,₹2000,29841.84,19.511907,121.047062,32.059585,89.2228,210937,168,908,vacation rental,₹500,train,₹1000,115.02,3611.9,hiking,cloudy,art exhibition
951,74,Polygender,cultural,Tamil Nadu,16,vacation,₹5000,6322.65,36.634987,33.0817144,36.469449,70.5914,1416529,138,152,hostel,₹1000,train,₹500,570.34,3144.74,hiking,sunny,music festival
952,85,Male,cultural,Manipur,15,business,₹35000,34629.39,13.702874,32.6447001,35.498235,95.6522,1355301,784,241,hotel,₹100,plane,₹5000,224.89,7024.63,education,cloudy,music festival
953,63,Polygender,cultural,Assam,26,vacation,₹35000,17973.97,34.920395,35.8960765,15.581667,88.5058,883759,604,815,vacation rental,₹2000,car,₹500,741.98,3557.32,vacation,sunny,music festival
954,57,Female,adventure,Chhattisgarh,27,business,₹5000,3888.78,18.627261,113.106055,34.648533,76.2613,515381,360,388,hostel,₹500,train,₹5000,649.53,3752.49,sightseeing,cloudy,art exhibition
955,67,Polygender,adventure,Meghalaya,23,business,₹10000,19187.2,36.788219,-91.2062,9.707744,85.8374,317631,49,346,hostel,₹100,train,₹500,930.6,7012.52,hiking,sunny,art exhibition
956,34,Bigender,cultural,Goa,15,vacation,₹25000,19976.97,35.116675,20.57188,20.182646,82.2541,301786,280,733,hostel,₹100,train,₹500,140.54,7978.19,sightseeing,cloudy,music festival
957,76,Female,adventure,Andhra Pradesh,18,business,₹1000,28246.76,34.739369,117.069202,19.630333,86.7173,1294673,106,380,vacation rental,₹100,train,₹1000,413.51,7958.68,education,rainy,sports event
958,18,Male,relaxation,Haryana,25,vacation,₹35000,34641.79,8.146423,89.0076739,15.913581,75.7037,1229825,701,276,hotel,₹500,plane,₹2000,176.6,9649.17,sightseeing,cloudy,sports event
959,68,Male,adventure,Mizoram,9,family,₹500,48211.69,25.752319,37.7470313,10.097785,94.0477,1432079,455,410,hotel,₹1000,train,₹2000,857.91,4954.21,shopping,sunny,art exhibition
960,70,Male,adventure,Goa,9,business,₹50000,5454.95,35.897959,121.450653,14.473568,90.0915,10878,230,833,vacation rental,₹1000,plane,₹2000,888.17,3047.62,hiking,cloudy,music festival
961,82,Male,relaxation,Bihar,21,family,₹50000,12212.18,29.560619,118.674614,34.915476,82.6671,1306027,985,410,hostel,₹500,car,₹500,762.3,4261.03,education,rainy,music festival
962,68,Female,cultural,Haryana,18,business,₹5000,9858.62,21.488895,104.3016527,10.082968,92.6939,215435,345,282,hotel,₹1000,plane,₹1000,273.16,8066.56,sightseeing,sunny,art exhibition
963,39,Polygender,cultural,Karnataka,13,vacation,₹35000,25876.91,16.554675,38.9204498,33.613317,78.3012,1380989,865,140,hotel,₹2000,plane,₹100,889.4,3524.96,education,rainy,music festival
964,54,Male,adventure,Karnataka,25,vacation,"",9438.19,20.98147,127.1388684,33.037342,72.3392,417662,975,814,hotel,₹100,plane,₹5000,173.15,3137.46,sightseeing,cloudy,music festival
965,55,Male,adventure,Maharashtra,15,business,₹35000,35283.27,27.069615,-8.5886477,30.162535,70.4995,1395354,610,108,hotel,₹100,car,₹2000,113.17,7541.45,sightseeing,cloudy,art exhibition
966,66,Male,cultural,Karnataka,18,family,₹50000,32079.45,22.091721,46.0801697,33.541014,84.0338,648985,973,707,hotel,₹500,train,₹100,935.47,4068.87,vacation,sunny,music festival
967,22,Genderqueer,relaxation,Sikkim,23,vacation,₹5000,16683.46,35.411442,112.626495,34.986663,96.6711,397752,152,981,vacation rental,₹2000,car,₹100,135.56,6867.81,sightseeing,rainy,art exhibition
968,74,Female,adventure,Nagaland,6,vacation,₹100,31058.17,22.387559,20.1302301,19.05594,87.333,493522,978,248,hostel,₹500,plane,₹1000,342.05,5410.08,education,rainy,art exhibition
969,47,Male,adventure,Goa,14,business,₹15000,12688.63,13.703483,-77.1470783,31.03678,69.805,71757,294,706,hostel,₹2000,train,₹500,572.04,2985.25,sightseeing,cloudy,music festival
970,37,Female,relaxation,Manipur,24,family,₹35000,44785.68,22.900656,101.3431058,16.70561,74.1722,1126544,14,140,hotel,₹2000,train,₹5000,715.66,1292.43,shopping,sunny,music festival
971,62,Female,relaxation,Rajasthan,17,family,₹50000,44817.38,8.809845,44.8841712,21.891911,89.6451,535212,198,157,hotel,₹500,train,₹100,799.71,5763.51,shopping,sunny,art exhibition
972,46,Female,cultural,Mizoram,4,business,₹50000,12715.97,24.227306,122.207215,29.651063,81.4445,1492740,48,119,hotel,₹2000,car,₹5000,451.46,4801.21,hiking,rainy,music festival
973,81,Male,relaxation,Mizoram,28,business,"",20480.88,21.298994,76.9262526,18.046199,86.4906,1192115,343,518,hostel,₹2000,car,₹500,83.96,2160.36,hiking,rainy,art exhibition
974,24,Female,cultural,Karnataka,11,business,"",46789.26,36.73833,-65.3580411,18.163466,86.0869,28250,374,323,vacation rental,₹100,train,₹500,746.75,4556.93,vacation,cloudy,sports event
975,77,Male,cultural,Sikkim,29,business,₹15000,24471.47,9.290621,27.4312339,31.277722,87.3284,1141936,415,590,vacation rental,₹500,train,₹1000,244.37,2841.26,hiking,cloudy,art exhibition
976,49,Male,adventure,Gujarat,6,business,₹15000,3275.06,36.6299,22.4649083,35.498614,79.7696,239273,206,285,hostel,₹2000,train,₹2000,13.98,2363.6,vacation,rainy,music festival
977,45,Male,cultural,Rajasthan,15,business,₹10000,7616.9,15.561455,-0.3513021,8.818783,78.5005,316254,395,411,hotel,₹100,train,₹500,984.16,1442.42,hiking,sunny,sports event
978,23,Female,relaxation,Haryana,3,business,"",18123.48,26.033534,44.29966,11.811411,72.0349,1058133,955,134,vacation rental,₹500,car,₹5000,999.22,1808.68,education,sunny,art exhibition
979,27,Male,relaxation,Uttar Pradesh,23,vacation,₹500,16562.92,10.942741,-89.4245627,9.582179,70.0966,109207,620,237,hostel,₹2000,train,₹500,961.3,7132.58,hiking,cloudy,music festival
980,50,Male,cultural,Gujarat,21,business,₹2000,39282.56,22.698644,46.0788428,15.688833,96.0559,144853,599,620,vacation rental,₹1000,plane,₹5000,697.23,4664.46,sightseeing,rainy,sports event
981,71,Female,cultural,Bihar,14,family,₹25000,35144.17,20.482665,116.0761121,36.419773,68.8354,1028244,865,198,hostel,₹500,car,₹500,27.66,1446.93,sightseeing,rainy,music festival
982,21,Genderfluid,adventure,Karnataka,24,family,₹10000,48736.99,12.733179,77.1827834,19.089291,74.1385,33886,978,380,hostel,₹1000,train,₹5000,582.89,3364.75,vacation,rainy,art exhibition
983,57,Female,adventure,Gujarat,29,business,₹500,20366.45,34.677143,119.135302,16.924204,71.976,810888,229,948,hotel,₹1000,train,₹2000,686.47,2626.78,vacation,rainy,music festival
984,76,Female,cultural,Mizoram,2,business,₹15000,16004.99,27.069696,14.4319324,32.388376,85.889,1295552,550,230,hostel,₹100,train,₹2000,411.86,5044.31,vacation,cloudy,art exhibition
985,26,Male,relaxation,Himachal Pradesh,4,vacation,₹2000,36860.09,16.427219,49.950331,36.414103,93.0015,104865,510,870,vacation rental,₹100,car,₹1000,15.82,8802.21,education,rainy,music festival
986,76,Male,adventure,Jharkhand,5,business,₹35000,5486.89,35.510985,121.012257,36.370688,82.0814,678356,581,146,hostel,₹100,plane,₹5000,327.87,203.14,sightseeing,cloudy,art exhibition
987,55,Male,adventure,Goa,9,vacation,₹50000,4626.69,29.90825,51.2946066,31.141748,71.7909,1412710,507,193,hotel,₹1000,train,₹2000,727.38,8734.21,hiking,sunny,art exhibition
988,57,Genderfluid,relaxation,Manipur,10,family,₹35000,5255.08,21.1638,114.3727687,36.895959,74.8732,426038,130,80,vacation rental,₹2000,train,₹100,586.12,8098.15,shopping,sunny,music festival
989,66,Male,adventure,Haryana,28,vacation,₹50000,38836.36,25.888828,35.032191,21.270784,89.6698,1110413,298,139,hostel,₹100,car,₹100,813.63,3019.34,shopping,cloudy,sports event
990,82,Female,relaxation,Nagaland,14,vacation,₹100,3571.38,30.514485,118.796877,30.585778,77.0176,1466741,635,771,hostel,₹500,train,₹1000,525.82,2487.13,hiking,cloudy,sports event
991,79,Male,cultural,Telangana,2,family,₹5000,32949.72,10.599542,-4.7497457,17.361155,74.2869,54572,147,671,hotel,₹500,car,₹5000,929.58,9996.53,education,sunny,art exhibition
992,59,Male,cultural,Haryana,28,family,₹35000,20295.2,9.740494,109.735661,28.639186,75.9708,1403326,983,18,hotel,₹500,plane,₹500,811.57,1595.02,hiking,rainy,music festival
993,47,Non-binary,cultural,Maharashtra,8,vacation,₹1000,11703.67,9.463406,57.6481549,34.297248,70.5377,468348,634,915,hostel,₹1000,car,₹100,927.53,788.41,hiking,sunny,sports event
994,52,Non-binary,relaxation,Nagaland,21,vacation,"",2769.06,18.744404,69.37719,13.484453,76.084,1211759,647,139,vacation rental,₹100,train,₹2000,691.17,1796.19,education,rainy,art exhibition
995,76,Female,relaxation,Nagaland,3,business,₹2000,20741.23,35.651829,59.4823216,29.47133,88.8949,1468651,459,137,hotel,₹500,train,₹500,951.28,9015.75,sightseeing,sunny,art exhibition
996,28,Male,adventure,Karnataka,20,business,₹1000,16969.61,19.107326,-37.0520889,11.511262,84.3047,977909,142,612,hostel,₹1000,car,₹2000,113.99,5656.08,education,sunny,sports event
997,38,Female,adventure,Gujarat,16,family,"",2102.55,23.253009,100.4846227,16.583796,96.4694,1400583,977,531,hostel,₹1000,plane,₹100,672.86,2362.42,hiking,sunny,sports event
